BASE 15 2  M = 60  ds = [ 1, 2, 3, 4, 5, 6, 10, 12, 15, 20, 30, 60 ]
-1.5000000000000000000000000000000000000000000000000
PP 126 g=1 W=60 e=-96 1.2000000000000000000000000000000000000000000000000 
-1.2000000000000000000000000000000000000000000000000
PP 126 g=1 W=60 e=-72 6.0000000000000000000000000000000000000000000000000 
-6.0000000000000000000000000000000000000000000000000
PP 126 g=1 W=60 e=-48 20.400000000000000000000000000000000000000000000000 
-20.400000000000000000000000000000000000000000000000
PP 126 g=1 W=60 e=-24 56.400000000000000000000000000000000000000000000000 
-56.400000000000000000000000000000000000000000000000
PP 126 g=1 W=60 e=0 139.20000000000000000000000000000000000000000000000 
-139.20000000000000000000000000000000000000000000000
PP 127 g=1 W=60 e=-120 0.50000000000000000000000000000000000000000000000000 
-0.50000000000000000000000000000000000000000000000000
PP 127 g=1 W=60 e=-96 4.0000000000000000000000000000000000000000000000000 
-4.0000000000000000000000000000000000000000000000000
PP 127 g=1 W=60 e=-72 20.000000000000000000000000000000000000000000000000 
-20.000000000000000000000000000000000000000000000000
PP 127 g=1 W=60 e=-48 78.000000000000000000000000000000000000000000000000 
-78.000000000000000000000000000000000000000000000000
PP 127 g=1 W=60 e=-24 260.00000000000000000000000000000000000000000000000 
-260.00000000000000000000000000000000000000000000000
PP 127 g=1 W=60 e=0 772.50000000000000000000000000000000000000000000000 
-772.50000000000000000000000000000000000000000000000
PP 128 g=1 W=60 e=-48 12.000000000000000000000000000000000000000000000000 
-12.000000000000000000000000000000000000000000000000
PP 128 g=1 W=60 e=-24 96.000000000000000000000000000000000000000000000000 
-96.000000000000000000000000000000000000000000000000
PP 128 g=1 W=60 e=0 444.00000000000000000000000000000000000000000000000 
-444.00000000000000000000000000000000000000000000000
PP 129 g=1 W=60 e=-144 0.83333333333333333333333333333333333333333333333334 
-0.83333333333333333333333333333333333333333333333334
PP 129 g=1 W=60 e=-120 5.8333333333333333333333333333333333333333333333333 
-5.8333333333333333333333333333333333333333333333333
PP 129 g=1 W=60 e=-96 27.500000000000000000000000000000000000000000000000 
-27.500000000000000000000000000000000000000000000000
PP 129 g=1 W=60 e=-72 103.33333333333333333333333333333333333333333333333 
-103.33333333333333333333333333333333333333333333333
PP 129 g=1 W=60 e=-48 337.50000000000000000000000000000000000000000000000 
-337.50000000000000000000000000000000000000000000000
PP 129 g=1 W=60 e=-24 993.33333333333333333333333333333333333333333333334 
-993.33333333333333333333333333333333333333333333334
PP 129 g=1 W=60 e=0 2702.5000000000000000000000000000000000000000000000 
-2702.5000000000000000000000000000000000000000000000
PP 130 g=1 W=60 e=-144 0.083333333333333333333333333333333333333333333333333 
-0.083333333333333333333333333333333333333333333333333
PP 130 g=1 W=60 e=-120 0.41666666666666666666666666666666666666666666666667 
-0.41666666666666666666666666666666666666666666666667
PP 130 g=1 W=60 e=-96 1.5000000000000000000000000000000000000000000000000 
-1.5000000000000000000000000000000000000000000000000
PP 130 g=1 W=60 e=-72 4.3333333333333333333333333333333333333333333333333 
-4.3333333333333333333333333333333333333333333333333
PP 130 g=1 W=60 e=-48 11.083333333333333333333333333333333333333333333333 
-11.083333333333333333333333333333333333333333333333
PP 130 g=1 W=60 e=-24 25.916666666666666666666666666666666666666666666667 
-25.916666666666666666666666666666666666666666666667
PP 130 g=1 W=60 e=0 56.666666666666666666666666666666666666666666666667 
-56.666666666666666666666666666666666666666666666667
PP 131 g=1 W=60 e=-96 0.50000000000000000000000000000000000000000000000000 
-0.50000000000000000000000000000000000000000000000000
PP 131 g=1 W=60 e=-72 2.5000000000000000000000000000000000000000000000000 
-2.5000000000000000000000000000000000000000000000000
PP 131 g=1 W=60 e=-48 7.5000000000000000000000000000000000000000000000000 
-7.5000000000000000000000000000000000000000000000000
PP 131 g=1 W=60 e=-24 19.500000000000000000000000000000000000000000000000 
-19.500000000000000000000000000000000000000000000000
PP 131 g=1 W=60 e=0 46.000000000000000000000000000000000000000000000000 
-46.000000000000000000000000000000000000000000000000
PP 132 g=1 W=60 e=-72 6.0000000000000000000000000000000000000000000000000 
-6.0000000000000000000000000000000000000000000000000
PP 132 g=1 W=60 e=-48 48.000000000000000000000000000000000000000000000000 
-48.000000000000000000000000000000000000000000000000
PP 132 g=1 W=60 e=-24 222.00000000000000000000000000000000000000000000000 
-222.00000000000000000000000000000000000000000000000
PP 132 g=1 W=60 e=0 804.00000000000000000000000000000000000000000000000 
-804.00000000000000000000000000000000000000000000000
PP 133 g=1 W=60 e=-96 1.2000000000000000000000000000000000000000000000000 
-1.2000000000000000000000000000000000000000000000000
PP 133 g=1 W=60 e=-72 6.0000000000000000000000000000000000000000000000000 
-6.0000000000000000000000000000000000000000000000000
PP 133 g=1 W=60 e=-48 20.400000000000000000000000000000000000000000000000 
-20.400000000000000000000000000000000000000000000000
PP 133 g=1 W=60 e=-24 62.400000000000000000000000000000000000000000000000 
-62.400000000000000000000000000000000000000000000000
PP 133 g=1 W=60 e=0 169.20000000000000000000000000000000000000000000000 
-169.20000000000000000000000000000000000000000000000
PP 134 g=1 W=60 e=-120 0.50000000000000000000000000000000000000000000000000 
-0.50000000000000000000000000000000000000000000000000
PP 134 g=1 W=60 e=-96 4.0000000000000000000000000000000000000000000000000 
-4.0000000000000000000000000000000000000000000000000
PP 134 g=1 W=60 e=-72 20.000000000000000000000000000000000000000000000000 
-20.000000000000000000000000000000000000000000000000
PP 134 g=1 W=60 e=-48 80.500000000000000000000000000000000000000000000000 
-80.500000000000000000000000000000000000000000000000
PP 134 g=1 W=60 e=-24 280.00000000000000000000000000000000000000000000000 
-280.00000000000000000000000000000000000000000000000
PP 134 g=1 W=60 e=0 872.50000000000000000000000000000000000000000000000 
-872.50000000000000000000000000000000000000000000000
PP 135 g=1 W=60 e=-48 12.000000000000000000000000000000000000000000000000 
-12.000000000000000000000000000000000000000000000000
PP 135 g=1 W=60 e=-24 84.000000000000000000000000000000000000000000000000 
-84.000000000000000000000000000000000000000000000000
PP 135 g=1 W=60 e=0 372.00000000000000000000000000000000000000000000000 
-372.00000000000000000000000000000000000000000000000
PP 136 g=1 W=60 e=-24 6.0000000000000000000000000000000000000000000000000 
-6.0000000000000000000000000000000000000000000000000
PP 136 g=1 W=60 e=0 24.000000000000000000000000000000000000000000000000 
-24.000000000000000000000000000000000000000000000000
PP 137 g=1 W=60 e=-48 2.5000000000000000000000000000000000000000000000000 
-2.5000000000000000000000000000000000000000000000000
PP 137 g=1 W=60 e=-24 17.500000000000000000000000000000000000000000000000 
-17.500000000000000000000000000000000000000000000000
PP 137 g=1 W=60 e=0 80.000000000000000000000000000000000000000000000000 
-80.000000000000000000000000000000000000000000000000
PP 138 g=1 W=60 e=-72 1.0000000000000000000000000000000000000000000000000 
-1.0000000000000000000000000000000000000000000000000
PP 138 g=1 W=60 e=-48 3.0000000000000000000000000000000000000000000000000 
-3.0000000000000000000000000000000000000000000000000
PP 138 g=1 W=60 e=-24 9.0000000000000000000000000000000000000000000000000 
-9.0000000000000000000000000000000000000000000000000
PP 138 g=1 W=60 e=0 23.000000000000000000000000000000000000000000000000 
-23.000000000000000000000000000000000000000000000000
PP 139 g=1 W=60 e=-48 12.000000000000000000000000000000000000000000000000 
-12.000000000000000000000000000000000000000000000000
PP 139 g=1 W=60 e=-24 72.000000000000000000000000000000000000000000000000 
-72.000000000000000000000000000000000000000000000000
PP 139 g=1 W=60 e=0 300.00000000000000000000000000000000000000000000000 
-300.00000000000000000000000000000000000000000000000
PP 140 g=1 W=60 e=-72 0.50000000000000000000000000000000000000000000000000 
-0.50000000000000000000000000000000000000000000000000
PP 140 g=1 W=60 e=-48 1.0000000000000000000000000000000000000000000000000 
-1.0000000000000000000000000000000000000000000000000
PP 140 g=1 W=60 e=-24 2.5000000000000000000000000000000000000000000000000 
-2.5000000000000000000000000000000000000000000000000
PP 140 g=1 W=60 e=0 5.5000000000000000000000000000000000000000000000000 
-5.5000000000000000000000000000000000000000000000000
PP 141 g=1 W=60 e=-48 6.0000000000000000000000000000000000000000000000000 
-6.0000000000000000000000000000000000000000000000000
PP 141 g=1 W=60 e=-24 30.000000000000000000000000000000000000000000000000 
-30.000000000000000000000000000000000000000000000000
PP 141 g=1 W=60 e=0 108.00000000000000000000000000000000000000000000000 
-108.00000000000000000000000000000000000000000000000
PP 142 g=1 W=60 e=-48 3.0000000000000000000000000000000000000000000000000 
-3.0000000000000000000000000000000000000000000000000
PP 142 g=1 W=60 e=-24 12.000000000000000000000000000000000000000000000000 
-12.000000000000000000000000000000000000000000000000
PP 142 g=1 W=60 e=0 36.000000000000000000000000000000000000000000000000 
-36.000000000000000000000000000000000000000000000000
PP 143 g=1 W=60 e=-72 2.5000000000000000000000000000000000000000000000000 
-2.5000000000000000000000000000000000000000000000000
PP 143 g=1 W=60 e=-48 20.000000000000000000000000000000000000000000000000 
-20.000000000000000000000000000000000000000000000000
PP 143 g=1 W=60 e=-24 102.50000000000000000000000000000000000000000000000 
-102.50000000000000000000000000000000000000000000000
PP 143 g=1 W=60 e=0 417.50000000000000000000000000000000000000000000000 
-417.50000000000000000000000000000000000000000000000
PP 144 g=1 W=60 e=-72 1.2500000000000000000000000000000000000000000000000 
-1.2500000000000000000000000000000000000000000000000
PP 144 g=1 W=60 e=-48 8.7500000000000000000000000000000000000000000000000 
-8.7500000000000000000000000000000000000000000000000
PP 144 g=1 W=60 e=-24 40.000000000000000000000000000000000000000000000000 
-40.000000000000000000000000000000000000000000000000
PP 144 g=1 W=60 e=0 147.50000000000000000000000000000000000000000000000 
-147.50000000000000000000000000000000000000000000000
PP 145 g=1 W=60 e=-48 1.0000000000000000000000000000000000000000000000000 
-1.0000000000000000000000000000000000000000000000000
PP 145 g=1 W=60 e=-24 3.0000000000000000000000000000000000000000000000000 
-3.0000000000000000000000000000000000000000000000000
PP 145 g=1 W=60 e=0 8.0000000000000000000000000000000000000000000000000 
-8.0000000000000000000000000000000000000000000000000
PP 146 g=1 W=60 e=-24 12.000000000000000000000000000000000000000000000000 
-12.000000000000000000000000000000000000000000000000
PP 146 g=1 W=60 e=0 72.000000000000000000000000000000000000000000000000 
-72.000000000000000000000000000000000000000000000000
PP 147 g=1 W=60 e=-24 6.0000000000000000000000000000000000000000000000000 
-6.0000000000000000000000000000000000000000000000000
PP 147 g=1 W=60 e=0 30.000000000000000000000000000000000000000000000000 
-30.000000000000000000000000000000000000000000000000
PP 148 g=1 W=60 e=-48 2.5000000000000000000000000000000000000000000000000 
-2.5000000000000000000000000000000000000000000000000
PP 148 g=1 W=60 e=-24 20.000000000000000000000000000000000000000000000000 
-20.000000000000000000000000000000000000000000000000
PP 148 g=1 W=60 e=0 100.00000000000000000000000000000000000000000000000 
-100.00000000000000000000000000000000000000000000000
PP 149 g=1 W=60 e=-24 2.0000000000000000000000000000000000000000000000000 
-2.0000000000000000000000000000000000000000000000000
PP 149 g=1 W=60 e=0 8.0000000000000000000000000000000000000000000000000 
-8.0000000000000000000000000000000000000000000000000
PP 150 g=1 W=60 e=0 24.000000000000000000000000000000000000000000000000 
-24.000000000000000000000000000000000000000000000000
PP 151 g=1 W=60 e=0 2.5000000000000000000000000000000000000000000000000 
-2.5000000000000000000000000000000000000000000000000
PP 152 g=1 W=60 e=-24 2.0000000000000000000000000000000000000000000000000 
-2.0000000000000000000000000000000000000000000000000
PP 152 g=1 W=60 e=0 14.000000000000000000000000000000000000000000000000 
-14.000000000000000000000000000000000000000000000000
PP 153 g=1 W=60 e=0 3.0000000000000000000000000000000000000000000000000 
-3.0000000000000000000000000000000000000000000000000
PP 2 g=3 W=20 e=0 -0.00080000000000000000000000000000000000000000000000000 
-0.00080000000000000000000000000000000000000000000000000
PP 3 g=3 W=20 e=0 0.00040000000000000000000000000000000000000000000000000 
0.00040000000000000000000000000000000000000000000000000
PP 5 g=3 W=20 e=0 0.0020000000000000000000000000000000000000000000000000 
0.0020000000000000000000000000000000000000000000000000
PP 7 g=3 W=20 e=0 0.0040000000000000000000000000000000000000000000000000 
0.0040000000000000000000000000000000000000000000000000
PP 8 g=3 W=20 e=0 0.0010000000000000000000000000000000000000000000000000 
0.0010000000000000000000000000000000000000000000000000
PP 9 g=3 W=20 e=0 -0.0010000000000000000000000000000000000000000000000000 
-0.0010000000000000000000000000000000000000000000000000
PP 11 g=3 W=20 e=0 0.0040000000000000000000000000000000000000000000000000 
0.0040000000000000000000000000000000000000000000000000
PP 12 g=3 W=20 e=0 -0.0020000000000000000000000000000000000000000000000000 
-0.0020000000000000000000000000000000000000000000000000
PP 14 g=3 W=20 e=0 -0.010000000000000000000000000000000000000000000000000 
-0.010000000000000000000000000000000000000000000000000
PP 16 g=3 W=20 e=0 -0.020000000000000000000000000000000000000000000000000 
-0.020000000000000000000000000000000000000000000000000
PP 17 g=3 W=20 e=0 -0.0050000000000000000000000000000000000000000000000000 
-0.0050000000000000000000000000000000000000000000000000
PP 18 g=3 W=20 e=0 0.0050000000000000000000000000000000000000000000000000 
0.0050000000000000000000000000000000000000000000000000
PP 20 g=3 W=20 e=0 -0.020000000000000000000000000000000000000000000000000 
-0.020000000000000000000000000000000000000000000000000
PP 21 g=3 W=20 e=0 0.010000000000000000000000000000000000000000000000000 
0.010000000000000000000000000000000000000000000000000
PP 23 g=3 W=20 e=0 0.050000000000000000000000000000000000000000000000000 
0.050000000000000000000000000000000000000000000000000
PP 25 g=3 W=20 e=0 0.10000000000000000000000000000000000000000000000000 
0.10000000000000000000000000000000000000000000000000
PP 26 g=3 W=20 e=0 0.025000000000000000000000000000000000000000000000000 
0.025000000000000000000000000000000000000000000000000
PP 27 g=3 W=20 e=0 -0.025000000000000000000000000000000000000000000000000 
-0.025000000000000000000000000000000000000000000000000
PP 29 g=3 W=20 e=0 0.10000000000000000000000000000000000000000000000000 
0.10000000000000000000000000000000000000000000000000
PP 30 g=3 W=20 e=0 -0.050000000000000000000000000000000000000000000000000 
-0.050000000000000000000000000000000000000000000000000
PP 32 g=3 W=20 e=0 -0.25000000000000000000000000000000000000000000000000 
-0.25000000000000000000000000000000000000000000000000
PP 34 g=3 W=20 e=0 -0.50000000000000000000000000000000000000000000000000 
-0.50000000000000000000000000000000000000000000000000
PP 35 g=3 W=20 e=0 -1.0000000000000000000000000000000000000000000000000 
-1.0000000000000000000000000000000000000000000000000
PP 36 g=3 W=20 e=0 5.0000000000000000000000000000000000000000000000000 
5.0000000000000000000000000000000000000000000000000
PP 37 g=3 W=20 e=0 -4.0000000000000000000000000000000000000000000000000 
-4.0000000000000000000000000000000000000000000000000
PP 38 g=3 W=20 e=0 -25.000000000000000000000000000000000000000000000000 
-25.000000000000000000000000000000000000000000000000
PP 39 g=3 W=20 e=0 20.000000000000000000000000000000000000000000000000 
20.000000000000000000000000000000000000000000000000
PP 40 g=3 W=20 e=0 125.00000000000000000000000000000000000000000000000 
125.00000000000000000000000000000000000000000000000
PP 41 g=3 W=20 e=0 -100.00000000000000000000000000000000000000000000000 
-100.00000000000000000000000000000000000000000000000
PP 42 g=3 W=20 e=0 500.00000000000000000000000000000000000000000000000 
500.00000000000000000000000000000000000000000000000
PP 43 g=3 W=20 e=0 -2.0000000000000000000000000000000000000000000000000 
-2.0000000000000000000000000000000000000000000000000
PP 44 g=3 W=20 e=0 10.000000000000000000000000000000000000000000000000 
10.000000000000000000000000000000000000000000000000
PP 45 g=3 W=20 e=0 -50.000000000000000000000000000000000000000000000000 
-50.000000000000000000000000000000000000000000000000
PP 46 g=3 W=20 e=0 2.0000000000000000000000000000000000000000000000000 
2.0000000000000000000000000000000000000000000000000
PP 47 g=3 W=20 e=0 250.00000000000000000000000000000000000000000000000 
250.00000000000000000000000000000000000000000000000
PP 48 g=3 W=20 e=0 -10.000000000000000000000000000000000000000000000000 
-10.000000000000000000000000000000000000000000000000
PP 49 g=3 W=20 e=0 50.000000000000000000000000000000000000000000000000 
50.000000000000000000000000000000000000000000000000
PP 50 g=3 W=20 e=0 -250.00000000000000000000000000000000000000000000000 
-250.00000000000000000000000000000000000000000000000
PP 54 g=3 W=20 e=0 -10.000000000000000000000000000000000000000000000000 
-10.000000000000000000000000000000000000000000000000
PP 56 g=3 W=20 e=0 50.000000000000000000000000000000000000000000000000 
50.000000000000000000000000000000000000000000000000
PP 57 g=3 W=20 e=0 -250.00000000000000000000000000000000000000000000000 
-250.00000000000000000000000000000000000000000000000
PP 58 g=3 W=20 e=0 1250.0000000000000000000000000000000000000000000000 
1250.0000000000000000000000000000000000000000000000
PP 71 g=3 W=20 e=0 -3.2000000000000000000000000000000000000000000000000E-5 
-3.2000000000000000000000000000000000000000000000000E-5
PP 72 g=3 W=20 e=0 1.6000000000000000000000000000000000000000000000000E-5 
1.6000000000000000000000000000000000000000000000000E-5
PP 74 g=3 W=20 e=0 8.0000000000000000000000000000000000000000000000000E-5 
8.0000000000000000000000000000000000000000000000000E-5
PP 76 g=3 W=20 e=0 0.00016000000000000000000000000000000000000000000000000 
0.00016000000000000000000000000000000000000000000000000
PP 77 g=3 W=20 e=0 -4.0000000000000000000000000000000000000000000000000E-5 
-4.0000000000000000000000000000000000000000000000000E-5
PP 79 g=3 W=20 e=0 0.00016000000000000000000000000000000000000000000000000 
0.00016000000000000000000000000000000000000000000000000
PP 80 g=3 W=20 e=0 -8.0000000000000000000000000000000000000000000000000E-5 
-8.0000000000000000000000000000000000000000000000000E-5
PP 82 g=3 W=20 e=0 -0.00040000000000000000000000000000000000000000000000000 
-0.00040000000000000000000000000000000000000000000000000
PP 84 g=3 W=20 e=0 -0.00080000000000000000000000000000000000000000000000000 
-0.00080000000000000000000000000000000000000000000000000
PP 85 g=3 W=20 e=0 -0.00020000000000000000000000000000000000000000000000000 
-0.00020000000000000000000000000000000000000000000000000
PP 86 g=3 W=20 e=0 0.00020000000000000000000000000000000000000000000000000 
0.00020000000000000000000000000000000000000000000000000
PP 87 g=3 W=20 e=0 -0.050000000000000000000000000000000000000000000000000 
-0.050000000000000000000000000000000000000000000000000
PP 92 g=3 W=20 e=0 -0.012500000000000000000000000000000000000000000000000 
-0.012500000000000000000000000000000000000000000000000
PP 94 g=3 W=20 e=0 -0.25000000000000000000000000000000000000000000000000 
-0.25000000000000000000000000000000000000000000000000
PP 100 g=3 W=20 e=0 -0.025000000000000000000000000000000000000000000000000 
-0.025000000000000000000000000000000000000000000000000
PP 105 g=3 W=20 e=0 0.40000000000000000000000000000000000000000000000000 
0.40000000000000000000000000000000000000000000000000
PP 106 g=3 W=20 e=0 -0.10000000000000000000000000000000000000000000000000 
-0.10000000000000000000000000000000000000000000000000
PP 107 g=3 W=20 e=0 0.50000000000000000000000000000000000000000000000000 
0.50000000000000000000000000000000000000000000000000
PP 108 g=3 W=20 e=0 0.20000000000000000000000000000000000000000000000000 
0.20000000000000000000000000000000000000000000000000
PP 109 g=3 W=20 e=0 -0.20000000000000000000000000000000000000000000000000 
-0.20000000000000000000000000000000000000000000000000
PP 110 g=3 W=20 e=0 0.80000000000000000000000000000000000000000000000000 
0.80000000000000000000000000000000000000000000000000
PP 111 g=3 W=20 e=0 -0.20000000000000000000000000000000000000000000000000 
-0.20000000000000000000000000000000000000000000000000
PP 112 g=3 W=20 e=0 -0.050000000000000000000000000000000000000000000000000 
-0.050000000000000000000000000000000000000000000000000
PP 113 g=3 W=20 e=0 0.25000000000000000000000000000000000000000000000000 
0.25000000000000000000000000000000000000000000000000
PP 114 g=3 W=20 e=0 -0.12500000000000000000000000000000000000000000000000 
-0.12500000000000000000000000000000000000000000000000
PP 115 g=3 W=20 e=0 0.50000000000000000000000000000000000000000000000000 
0.50000000000000000000000000000000000000000000000000
PP 116 g=3 W=20 e=0 -0.10000000000000000000000000000000000000000000000000 
-0.10000000000000000000000000000000000000000000000000
PP 117 g=3 W=20 e=0 0.40000000000000000000000000000000000000000000000000 
0.40000000000000000000000000000000000000000000000000
PP 118 g=3 W=20 e=0 -0.025000000000000000000000000000000000000000000000000 
-0.025000000000000000000000000000000000000000000000000
PP 119 g=3 W=20 e=0 0.12500000000000000000000000000000000000000000000000 
0.12500000000000000000000000000000000000000000000000
PP 120 g=3 W=20 e=0 0.10000000000000000000000000000000000000000000000000 
0.10000000000000000000000000000000000000000000000000
PP 122 g=3 W=20 e=0 1.6000000000000000000000000000000000000000000000000 
1.6000000000000000000000000000000000000000000000000
PP 124 g=3 W=20 e=0 0.025000000000000000000000000000000000000000000000000 
0.025000000000000000000000000000000000000000000000000
PP 125 g=3 W=20 e=0 0.10000000000000000000000000000000000000000000000000 
0.10000000000000000000000000000000000000000000000000
PP 126 g=3 W=20 e=0 -0.40000000000000000000000000000000000000000000000000 
-0.40000000000000000000000000000000000000000000000000
PP 127 g=3 W=20 e=0 -0.50000000000000000000000000000000000000000000000000 
-0.50000000000000000000000000000000000000000000000000
PP 130 g=3 W=20 e=0 -0.25000000000000000000000000000000000000000000000000 
-0.25000000000000000000000000000000000000000000000000
PP 131 g=3 W=20 e=0 -0.50000000000000000000000000000000000000000000000000 
-0.50000000000000000000000000000000000000000000000000
PP 132 g=3 W=20 e=0 2.0000000000000000000000000000000000000000000000000 
2.0000000000000000000000000000000000000000000000000
PP 133 g=3 W=20 e=0 -0.40000000000000000000000000000000000000000000000000 
-0.40000000000000000000000000000000000000000000000000
PP 134 g=3 W=20 e=0 -0.50000000000000000000000000000000000000000000000000 
-0.50000000000000000000000000000000000000000000000000
PP 142 g=3 W=20 e=0 1.0000000000000000000000000000000000000000000000000 
1.0000000000000000000000000000000000000000000000000
PP 144 g=3 W=20 e=0 1.2500000000000000000000000000000000000000000000000 
1.2500000000000000000000000000000000000000000000000
PP 151 g=3 W=20 e=0 2.5000000000000000000000000000000000000000000000000 
2.5000000000000000000000000000000000000000000000000
PP 152 g=3 W=20 e=0 -2.0000000000000000000000000000000000000000000000000 
-2.0000000000000000000000000000000000000000000000000
PP 153 g=3 W=20 e=0 -1.0000000000000000000000000000000000000000000000000 
-1.0000000000000000000000000000000000000000000000000
PP 154 g=3 W=20 e=0 1.0000000000000000000000000000000000000000000000000 
1.0000000000000000000000000000000000000000000000000
PP 155 g=3 W=20 e=0 2.0000000000000000000000000000000000000000000000000 
2.0000000000000000000000000000000000000000000000000
PP 156 g=3 W=20 e=0 -8.0000000000000000000000000000000000000000000000000 
-8.0000000000000000000000000000000000000000000000000
PP 1 g=4 W=15 e=0 -0.0026666666666666666666666666666666666666666666666667 
6.7028032637141103264149763187778005450620694157588E-82
PP 2 g=4 W=15 e=0 0.0016000000000000000000000000000000000000000000000000 
1.1831509618064102822007921072366032984094155607158E-82
PP 3 g=4 W=15 e=0 0.0016000000000000000000000000000000000000000000000000 
-1.2056450162114295111556088998219364481089708274588E-84
PP 7 g=4 W=15 e=0 -0.0080000000000000000000000000000000000000000000000000 
4.5795070286737450483151587601400752045002948461099E-82
PP 8 g=4 W=15 e=0 -0.0026666666666666666666666666666666666666666666666667 
4.4973857485830903516030399577089624193278830059490E-82
PP 9 g=4 W=15 e=0 0.0080000000000000000000000000000000000000000000000000 
5.0362445236703216221678615124916169640153095292942E-82
PP 10 g=4 W=15 e=0 -0.013333333333333333333333333333333333333333333333333 
2.9592089614491960815216127367902197885202382630597E-81
PP 11 g=4 W=15 e=0 0.0080000000000000000000000000000000000000000000000000 
7.4374575446227880426737092151103248060441242019818E-82
PP 12 g=4 W=15 e=0 0.0080000000000000000000000000000000000000000000000000 
2.3414469322544026787890892101895086718743194064893E-82
PP 16 g=4 W=15 e=0 -0.040000000000000000000000000000000000000000000000000 
1.4935087999374705769704011775203656849675419803495E-82
PP 17 g=4 W=15 e=0 -0.013333333333333333333333333333333333333333333333333 
1.6227178680055684185846367611661119516859904774371E-81
PP 18 g=4 W=15 e=0 0.040000000000000000000000000000000000000000000000000 
3.9967740597940907011933548826020197165021774449689E-81
PP 19 g=4 W=15 e=0 -0.066666666666666666666666666666666666666666666666666 
1.1182900272899203449354580176849667368158385390828E-80
PP 20 g=4 W=15 e=0 0.040000000000000000000000000000000000000000000000000 
5.2588869765368135022931109892356210424529695158612E-81
PP 21 g=4 W=15 e=0 0.040000000000000000000000000000000000000000000000000 
3.5855190642297553354612169501184195628412960508107E-81
PP 25 g=4 W=15 e=0 -0.20000000000000000000000000000000000000000000000000 
-8.0330298470890384285377712453530407862752511889482E-81
PP 26 g=4 W=15 e=0 -0.066666666666666666666666666666666666666666666666666 
6.9839577664861023543089401123862471479804770358264E-81
PP 27 g=4 W=15 e=0 0.20000000000000000000000000000000000000000000000000 
2.7849335770270800490135452117881616444071653559758E-80
PP 28 g=4 W=15 e=0 -0.33333333333333333333333333333333333333333333333333 
4.2159058449411125665278878214468445933859431073411E-80
PP 29 g=4 W=15 e=0 0.20000000000000000000000000000000000000000000000000 
3.4884446988659057809052241630828949310253590739783E-80
PP 30 g=4 W=15 e=0 0.20000000000000000000000000000000000000000000000000 
2.2047504628589813898547932279866699553538773608665E-80
PP 34 g=4 W=15 e=0 -1.0000000000000000000000000000000000000000000000000 
-8.7330617191762974808142538598671958001470429998212E-80
PP 35 g=4 W=15 e=0 -3.0000000000000000000000000000000000000000000000000 
-9.0594425730532820886144085336754846425079007312177E-79
PP 36 g=4 W=15 e=0 -15.000000000000000000000000000000000000000000000000 
-9.2254206689544462116932729093094710818950858804858E-78
PP 37 g=4 W=15 e=0 1.0000000000000000000000000000000000000000000000000 
1.8684344984954068348125350205880025473292341829275E-79
PP 38 g=4 W=15 e=0 -75.000000000000000000000000000000000000000000000000 
-7.1472342451510834004893182689956067047975396492782E-77
PP 39 g=4 W=15 e=0 5.0000000000000000000000000000000000000000000000000 
2.5528003398434584294308663610343877431927469241730E-78
PP 40 g=4 W=15 e=0 -375.00000000000000000000000000000000000000000000000 
-4.7945206616018316959447085515306716839662789512284E-76
PP 41 g=4 W=15 e=0 25.000000000000000000000000000000000000000000000000 
2.1482452890532808510055435795676435236690507541444E-77
PP 42 g=4 W=15 e=0 125.00000000000000000000000000000000000000000000000 
1.4932899731684906391956760983389806955329737214325E-76
PP 43 g=4 W=15 e=0 3.0000000000000000000000000000000000000000000000000 
6.4080731544305834954779549069448777905429100887353E-79
PP 44 g=4 W=15 e=0 15.000000000000000000000000000000000000000000000000 
8.2104795007094288450073806669415731634903674282671E-78
PP 45 g=4 W=15 e=0 75.000000000000000000000000000000000000000000000000 
6.4647152846835649628772709506208285621811333775941E-77
PP 46 g=4 W=15 e=0 -3.0000000000000000000000000000000000000000000000000 
-5.1557472619439018022569156505601467726241481467597E-79
PP 47 g=4 W=15 e=0 375.00000000000000000000000000000000000000000000000 
4.4997643577364908005754922923782199886425086396227E-76
PP 48 g=4 W=15 e=0 -15.000000000000000000000000000000000000000000000000 
-7.3934161146612603548063169583684801400775849565621E-78
PP 49 g=4 W=15 e=0 -75.000000000000000000000000000000000000000000000000 
-6.3387232401812858406377304808353331948022524813142E-77
PP 50 g=4 W=15 e=0 -375.00000000000000000000000000000000000000000000000 
-4.3793971599275060707482200627305612170666580130253E-76
PP 51 g=4 W=15 e=0 5.0000000000000000000000000000000000000000000000000 
-2.3090828515078496794517515948693379416913189291214E-79
PP 52 g=4 W=15 e=0 25.000000000000000000000000000000000000000000000000 
6.7826151871531038117243346485174952128098613776453E-78
PP 53 g=4 W=15 e=0 125.00000000000000000000000000000000000000000000000 
7.4460598270375387394004783410012871906090393993837E-77
PP 55 g=4 W=15 e=0 625.00000000000000000000000000000000000000000000000 
5.5411031270128840402495934895777897324614842387101E-76
PP 59 g=4 W=15 e=0 -15.000000000000000000000000000000000000000000000000 
-3.1385146998796662827853713916049310991330005434464E-78
PP 60 g=4 W=15 e=0 -75.000000000000000000000000000000000000000000000000 
-3.7482748369367421804196752398228707125433650020751E-77
PP 62 g=4 W=15 e=0 -375.00000000000000000000000000000000000000000000000 
-3.1762674434548101349449504776404605169535316379193E-76
